id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal write,1,100000000,1000,1091,0,0,0,50,0,0,0,1,91
2,Non-temporal write,1,100000040,3000,3091,0,0,0,50,0,0,0,1,91
1,Non-temporal read,2,0,2000,2599,0,0,0,50,0,0,0,49,599
4,Non-temporal write,1,100000080,5000,5091,0,0,0,50,0,0,0,1,91
3,Non-temporal read,2,40,4000,4577,0,0,0,50,0,0,0,27,577
6,Non-temporal write,1,1000000c0,7000,7091,0,0,0,50,0,0,0,1,91
5,Non-temporal read,2,80,6000,6895,0,0,0,50,0,0,0,345,895
8,Non-temporal write,1,100000100,9000,9091,0,0,0,50,0,0,0,1,91
7,Non-temporal read,2,c0,8000,8577,0,0,0,50,0,0,0,27,577
10,Non-temporal write,1,100000140,11000,11091,0,0,0,50,0,0,0,1,91
9,Non-temporal read,2,100,10000,10577,0,0,0,50,0,0,0,27,577
12,Non-temporal write,1,100000180,13000,13091,0,0,0,50,0,0,0,1,91
11,Non-temporal read,2,140,12000,12577,0,0,0,50,0,0,0,27,577
14,Non-temporal write,1,1000001c0,15000,15091,0,0,0,50,0,0,0,1,91
13,Non-temporal read,2,180,14000,14577,0,0,0,50,0,0,0,27,577
16,Non-temporal write,1,100000200,17000,17091,0,0,0,50,0,0,0,1,91
15,Non-temporal read,2,1c0,16000,16577,0,0,0,50,0,0,0,27,577
18,Non-temporal write,1,100000240,19000,19091,0,0,0,50,0,0,0,1,91
17,Non-temporal read,2,200,18000,18577,0,0,0,50,0,0,0,27,577
20,Non-temporal write,1,100000280,21000,21091,0,0,0,50,0,0,0,1,91
19,Non-temporal read,2,240,20000,20599,0,0,0,50,0,0,0,49,599
22,Non-temporal write,1,1000002c0,23000,23091,0,0,0,50,0,0,0,1,91
21,Non-temporal read,2,280,22000,22577,0,0,0,50,0,0,0,27,577
24,Non-temporal write,1,100000300,25000,25091,0,0,0,50,0,0,0,1,91
23,Non-temporal read,2,2c0,24000,24577,0,0,0,50,0,0,0,27,577
26,Non-temporal write,1,100000340,27000,27091,0,0,0,50,0,0,0,1,91
25,Non-temporal read,2,300,26000,26577,0,0,0,50,0,0,0,27,577
28,Non-temporal write,1,100000380,29000,29091,0,0,0,50,0,0,0,1,91
27,Non-temporal read,2,340,28000,28577,0,0,0,50,0,0,0,27,577
30,Non-temporal write,1,1000003c0,31000,31091,0,0,0,50,0,0,0,1,91
29,Non-temporal read,2,380,30000,30577,0,0,0,50,0,0,0,27,577
32,Non-temporal write,1,100000400,33000,33091,0,0,0,50,0,0,0,1,91
31,Non-temporal read,2,3c0,32000,32599,0,0,0,50,0,0,0,49,599
34,Non-temporal write,1,100000440,35000,35091,0,0,0,50,0,0,0,1,91
33,Non-temporal read,2,400,34000,34577,0,0,0,50,0,0,0,27,577
36,Non-temporal write,1,100000480,37000,37091,0,0,0,50,0,0,0,1,91
35,Non-temporal read,2,440,36000,36577,0,0,0,50,0,0,0,27,577
38,Non-temporal write,1,1000004c0,39000,39091,0,0,0,50,0,0,0,1,91
37,Non-temporal read,2,480,38000,38577,0,0,0,50,0,0,0,27,577
40,Non-temporal write,1,100000500,41000,41091,0,0,0,50,0,0,0,1,91
39,Non-temporal read,2,4c0,40000,40577,0,0,0,50,0,0,0,27,577
42,Non-temporal write,1,100000540,43000,43091,0,0,0,50,0,0,0,1,91
41,Non-temporal read,2,500,42000,42577,0,0,0,50,0,0,0,27,577
44,Non-temporal write,1,100000580,45000,45091,0,0,0,50,0,0,0,1,91
43,Non-temporal read,2,540,44000,44599,0,0,0,50,0,0,0,49,599
46,Non-temporal write,1,1000005c0,47000,47091,0,0,0,50,0,0,0,1,91
45,Non-temporal read,2,580,46000,46577,0,0,0,50,0,0,0,27,577
48,Non-temporal write,1,100000600,49000,49091,0,0,0,50,0,0,0,1,91
47,Non-temporal read,2,5c0,48000,48577,0,0,0,50,0,0,0,27,577
50,Non-temporal write,1,100000640,51000,51091,0,0,0,50,0,0,0,1,91
49,Non-temporal read,2,600,50000,50577,0,0,0,50,0,0,0,27,577
52,Non-temporal write,1,100000680,53000,53091,0,0,0,50,0,0,0,1,91
51,Non-temporal read,2,640,52000,52577,0,0,0,50,0,0,0,27,577
54,Non-temporal write,1,1000006c0,55000,55091,0,0,0,50,0,0,0,1,91
53,Non-temporal read,2,680,54000,54577,0,0,0,50,0,0,0,27,577
56,Non-temporal write,1,100000700,57000,57091,0,0,0,50,0,0,0,1,91
55,Non-temporal read,2,6c0,56000,56815,0,0,0,50,0,0,0,265,815
58,Non-temporal write,1,100000740,59000,59091,0,0,0,50,0,0,0,1,91
57,Non-temporal read,2,700,58000,58577,0,0,0,50,0,0,0,27,577
60,Non-temporal write,1,100000780,61000,61091,0,0,0,50,0,0,0,1,91
59,Non-temporal read,2,740,60000,60577,0,0,0,50,0,0,0,27,577
62,Non-temporal write,1,1000007c0,63000,63091,0,0,0,50,0,0,0,1,91
61,Non-temporal read,2,780,62000,62577,0,0,0,50,0,0,0,27,577
64,Non-temporal write,1,100000800,65000,65091,0,0,0,50,0,0,0,1,91
63,Non-temporal read,2,7c0,64000,64577,0,0,0,50,0,0,0,27,577
66,Non-temporal write,1,100000840,67000,67091,0,0,0,50,0,0,0,1,91
65,Non-temporal read,2,800,66000,66577,0,0,0,50,0,0,0,27,577
68,Non-temporal write,1,100000880,69000,69091,0,0,0,50,0,0,0,1,91
67,Non-temporal read,2,840,68000,68577,0,0,0,50,0,0,0,27,577
70,Non-temporal write,1,1000008c0,71000,71091,0,0,0,50,0,0,0,1,91
69,Non-temporal read,2,880,70000,70599,0,0,0,50,0,0,0,49,599
72,Non-temporal write,1,100000900,73000,73091,0,0,0,50,0,0,0,1,91
71,Non-temporal read,2,8c0,72000,72577,0,0,0,50,0,0,0,27,577
74,Non-temporal write,1,100000940,75000,75091,0,0,0,50,0,0,0,1,91
73,Non-temporal read,2,900,74000,74577,0,0,0,50,0,0,0,27,577
76,Non-temporal write,1,100000980,77000,77091,0,0,0,50,0,0,0,1,91
75,Non-temporal read,2,940,76000,76577,0,0,0,50,0,0,0,27,577
78,Non-temporal write,1,1000009c0,79000,79091,0,0,0,50,0,0,0,1,91
77,Non-temporal read,2,980,78000,78577,0,0,0,50,0,0,0,27,577
80,Non-temporal write,1,100000a00,81000,81091,0,0,0,50,0,0,0,1,91
79,Non-temporal read,2,9c0,80000,80577,0,0,0,50,0,0,0,27,577
82,Non-temporal write,1,100000a40,83000,83091,0,0,0,50,0,0,0,1,91
81,Non-temporal read,2,a00,82000,82599,0,0,0,50,0,0,0,49,599
84,Non-temporal write,1,100000a80,85000,85091,0,0,0,50,0,0,0,1,91
83,Non-temporal read,2,a40,84000,84577,0,0,0,50,0,0,0,27,577
86,Non-temporal write,1,100000ac0,87000,87091,0,0,0,50,0,0,0,1,91
85,Non-temporal read,2,a80,86000,86577,0,0,0,50,0,0,0,27,577
88,Non-temporal write,1,100000b00,89000,89091,0,0,0,50,0,0,0,1,91
87,Non-temporal read,2,ac0,88000,88577,0,0,0,50,0,0,0,27,577
90,Non-temporal write,1,100000b40,91000,91091,0,0,0,50,0,0,0,1,91
89,Non-temporal read,2,b00,90000,90577,0,0,0,50,0,0,0,27,577
92,Non-temporal write,1,100000b80,93000,93091,0,0,0,50,0,0,0,1,91
91,Non-temporal read,2,b40,92000,92577,0,0,0,50,0,0,0,27,577
94,Non-temporal write,1,100000bc0,95000,95091,0,0,0,50,0,0,0,1,91
93,Non-temporal read,2,b80,94000,94599,0,0,0,50,0,0,0,49,599
96,Non-temporal write,1,100000c00,97000,97091,0,0,0,50,0,0,0,1,91
95,Non-temporal read,2,bc0,96000,96577,0,0,0,50,0,0,0,27,577
98,Non-temporal write,1,100000c40,99000,99091,0,0,0,50,0,0,0,1,91
97,Non-temporal read,2,c00,98000,98577,0,0,0,50,0,0,0,27,577
100,Non-temporal write,1,100000c80,101000,101091,0,0,0,50,0,0,0,1,91
99,Non-temporal read,2,c40,100000,100577,0,0,0,50,0,0,0,27,577
102,Non-temporal write,1,100000cc0,103000,103091,0,0,0,50,0,0,0,1,91
101,Non-temporal read,2,c80,102000,102577,0,0,0,50,0,0,0,27,577
104,Non-temporal write,1,100000d00,105000,105091,0,0,0,50,0,0,0,1,91
103,Non-temporal read,2,cc0,104000,104577,0,0,0,50,0,0,0,27,577
106,Non-temporal write,1,100000d40,107000,107091,0,0,0,50,0,0,0,1,91
105,Non-temporal read,2,d00,106000,106735,0,0,0,50,0,0,0,185,735
108,Non-temporal write,1,100000d80,109000,109091,0,0,0,50,0,0,0,1,91
107,Non-temporal read,2,d40,108000,108577,0,0,0,50,0,0,0,27,577
110,Non-temporal write,1,100000dc0,111000,111091,0,0,0,50,0,0,0,1,91
109,Non-temporal read,2,d80,110000,110577,0,0,0,50,0,0,0,27,577
112,Non-temporal write,1,100000e00,113000,113091,0,0,0,50,0,0,0,1,91
111,Non-temporal read,2,dc0,112000,112577,0,0,0,50,0,0,0,27,577
114,Non-temporal write,1,100000e40,115000,115091,0,0,0,50,0,0,0,1,91
113,Non-temporal read,2,e00,114000,114577,0,0,0,50,0,0,0,27,577
116,Non-temporal write,1,100000e80,117000,117091,0,0,0,50,0,0,0,1,91
115,Non-temporal read,2,e40,116000,116577,0,0,0,50,0,0,0,27,577
118,Non-temporal write,1,100000ec0,119000,119091,0,0,0,50,0,0,0,1,91
117,Non-temporal read,2,e80,118000,118577,0,0,0,50,0,0,0,27,577
120,Non-temporal write,1,100000f00,121000,121091,0,0,0,50,0,0,0,1,91
119,Non-temporal read,2,ec0,120000,120599,0,0,0,50,0,0,0,49,599
122,Non-temporal write,1,100000f40,123000,123091,0,0,0,50,0,0,0,1,91
121,Non-temporal read,2,f00,122000,122577,0,0,0,50,0,0,0,27,577
124,Non-temporal write,1,100000f80,125000,125091,0,0,0,50,0,0,0,1,91
123,Non-temporal read,2,f40,124000,124577,0,0,0,50,0,0,0,27,577
126,Non-temporal write,1,100000fc0,127000,127091,0,0,0,50,0,0,0,1,91
125,Non-temporal read,2,f80,126000,126577,0,0,0,50,0,0,0,27,577
128,Non-temporal write,1,100001000,129000,129091,0,0,0,50,0,0,0,1,91
127,Non-temporal read,2,fc0,128000,128577,0,0,0,50,0,0,0,27,577
130,Non-temporal write,1,100001040,131000,131091,0,0,0,50,0,0,0,1,91
129,Non-temporal read,2,1000,130000,130577,0,0,0,50,0,0,0,27,577
132,Non-temporal write,1,100001080,133000,133091,0,0,0,50,0,0,0,1,91
131,Non-temporal read,2,1040,132000,132599,0,0,0,50,0,0,0,49,599
134,Non-temporal write,1,1000010c0,135000,135091,0,0,0,50,0,0,0,1,91
133,Non-temporal read,2,1080,134000,134577,0,0,0,50,0,0,0,27,577
136,Non-temporal write,1,100001100,137000,137091,0,0,0,50,0,0,0,1,91
135,Non-temporal read,2,10c0,136000,136577,0,0,0,50,0,0,0,27,577
138,Non-temporal write,1,100001140,139000,139091,0,0,0,50,0,0,0,1,91
137,Non-temporal read,2,1100,138000,138577,0,0,0,50,0,0,0,27,577
140,Non-temporal write,1,100001180,141000,141091,0,0,0,50,0,0,0,1,91
139,Non-temporal read,2,1140,140000,140577,0,0,0,50,0,0,0,27,577
142,Non-temporal write,1,1000011c0,143000,143091,0,0,0,50,0,0,0,1,91
141,Non-temporal read,2,1180,142000,142577,0,0,0,50,0,0,0,27,577
144,Non-temporal write,1,100001200,145000,145091,0,0,0,50,0,0,0,1,91
143,Non-temporal read,2,11c0,144000,144599,0,0,0,50,0,0,0,49,599
146,Non-temporal write,1,100001240,147000,147091,0,0,0,50,0,0,0,1,91
145,Non-temporal read,2,1200,146000,146577,0,0,0,50,0,0,0,27,577
148,Non-temporal write,1,100001280,149000,149091,0,0,0,50,0,0,0,1,91
147,Non-temporal read,2,1240,148000,148577,0,0,0,50,0,0,0,27,577
150,Non-temporal write,1,1000012c0,151000,151091,0,0,0,50,0,0,0,1,91
