id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal write,1,100000000,0,91,0,0,0,50,0,0,0,1,91
1,Non-temporal write,2,300000000,0,116,0,0,25,50,0,0,0,1,116
2,Non-temporal read,3,0,91,690,0,0,0,50,0,0,0,49,599
3,Non-temporal read,4,200000000,116,715,0,0,0,50,0,0,0,49,599
4,Non-temporal write,1,100000040,690,781,0,0,0,50,0,0,0,1,91
5,Non-temporal write,2,300000040,715,806,0,0,0,50,0,0,0,1,91
6,Non-temporal read,3,40,781,1358,0,0,0,50,0,0,0,27,577
7,Non-temporal read,4,200000040,806,1383,0,0,0,50,0,0,0,27,577
8,Non-temporal write,1,100000080,1358,1449,0,0,0,50,0,0,0,1,91
9,Non-temporal write,2,300000080,1383,1474,0,0,0,50,0,0,0,1,91
10,Non-temporal read,3,80,1449,2026,0,0,0,50,0,0,0,27,577
11,Non-temporal read,4,200000080,1474,2051,0,0,0,50,0,0,0,27,577
12,Non-temporal write,1,1000000c0,2026,2117,0,0,0,50,0,0,0,1,91
13,Non-temporal write,2,3000000c0,2051,2142,0,0,0,50,0,0,0,1,91
14,Non-temporal read,3,c0,2117,2694,0,0,0,50,0,0,0,27,577
15,Non-temporal read,4,2000000c0,2142,2719,0,0,0,50,0,0,0,27,577
16,Non-temporal write,1,100000100,2694,2785,0,0,0,50,0,0,0,1,91
17,Non-temporal write,2,300000100,2719,2810,0,0,0,50,0,0,0,1,91
18,Non-temporal read,3,100,2785,3362,0,0,0,50,0,0,0,27,577
19,Non-temporal read,4,200000100,2810,3387,0,0,0,50,0,0,0,27,577
20,Non-temporal write,1,100000140,3362,3453,0,0,0,50,0,0,0,1,91
21,Non-temporal write,2,300000140,3387,3478,0,0,0,50,0,0,0,1,91
22,Non-temporal read,3,140,3453,4030,0,0,0,50,0,0,0,27,577
23,Non-temporal read,4,200000140,3478,4055,0,0,0,50,0,0,0,27,577
24,Non-temporal write,1,100000180,4030,4121,0,0,0,50,0,0,0,1,91
25,Non-temporal write,2,300000180,4055,4146,0,0,0,50,0,0,0,1,91
26,Non-temporal read,3,180,4121,4698,0,0,0,50,0,0,0,27,577
27,Non-temporal read,4,200000180,4146,4723,0,0,0,50,0,0,0,27,577
28,Non-temporal write,1,1000001c0,4698,4789,0,0,0,50,0,0,0,1,91
29,Non-temporal write,2,3000001c0,4723,4814,0,0,0,50,0,0,0,1,91
30,Non-temporal read,3,1c0,4789,5366,0,0,0,50,0,0,0,27,577
31,Non-temporal read,4,2000001c0,4814,5391,0,0,0,50,0,0,0,27,577
32,Non-temporal write,1,100000200,5366,5457,0,0,0,50,0,0,0,1,91
33,Non-temporal write,2,300000200,5391,5482,0,0,0,50,0,0,0,1,91
34,Non-temporal read,3,200,5457,6034,0,0,0,50,0,0,0,27,577
35,Non-temporal read,4,200000200,5482,6059,0,0,0,50,0,0,0,27,577
36,Non-temporal write,1,100000240,6034,6125,0,0,0,50,0,0,0,1,91
37,Non-temporal write,2,300000240,6059,6150,0,0,0,50,0,0,0,1,91
38,Non-temporal read,3,240,6125,6895,0,0,0,50,0,0,0,220,770
39,Non-temporal read,4,200000240,6150,6920,0,0,25,50,0,0,0,195,770
40,Non-temporal write,1,100000280,6895,6986,0,0,0,50,0,0,0,1,91
41,Non-temporal write,2,300000280,6920,7011,0,0,0,50,0,0,0,1,91
42,Non-temporal read,3,280,6986,7563,0,0,0,50,0,0,0,27,577
