id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal read,1,0,0,139,0,0,0,50,0,0,0,49,139
2,Non-temporal read,1,40,0,164,0,0,42,50,0,0,0,32,164
4,Non-temporal read,1,80,0,189,0,0,72,50,0,0,0,27,189
6,Non-temporal read,1,c0,0,214,0,0,97,50,0,0,0,27,214
8,Non-temporal read,1,100,0,239,0,0,122,50,0,0,0,27,239
10,Non-temporal read,1,140,0,264,0,0,147,50,0,0,0,27,264
12,Non-temporal read,1,180,0,289,0,0,172,50,0,0,0,27,289
14,Non-temporal read,1,1c0,0,314,0,0,197,50,0,0,0,27,314
16,Non-temporal read,1,200,0,339,0,0,222,50,0,0,0,27,339
18,Non-temporal read,1,240,0,364,0,0,247,50,0,0,0,27,364
20,Non-temporal read,1,280,0,389,0,0,272,50,0,0,0,27,389
22,Non-temporal read,1,2c0,0,414,0,0,297,50,0,0,0,27,414
24,Non-temporal read,1,300,0,439,0,0,322,50,0,0,0,27,439
26,Non-temporal read,1,340,0,464,0,0,347,50,0,0,0,27,464
28,Non-temporal read,1,380,0,489,0,0,372,50,0,0,0,27,489
30,Non-temporal read,1,3c0,0,514,0,0,397,50,0,0,0,27,514
1,Non-temporal write,2,40000000,0,539,0,0,398,100,0,0,0,1,539
3,Non-temporal write,2,40000040,0,564,0,0,423,100,0,0,0,1,564
5,Non-temporal write,2,40000080,0,589,0,0,448,100,0,0,0,1,589
7,Non-temporal write,2,400000c0,0,614,0,0,473,100,0,0,0,1,614
9,Non-temporal write,2,40000100,0,639,0,0,498,100,0,0,0,1,639
32,Non-temporal read,1,400,0,664,0,0,544,50,0,0,3,30,664
11,Non-temporal write,2,40000140,0,689,0,0,548,100,0,0,0,1,689
34,Non-temporal read,1,440,164,714,0,0,433,50,0,0,0,27,550
13,Non-temporal write,2,40000180,0,739,0,0,598,100,0,0,0,1,739
36,Non-temporal read,1,480,214,764,0,0,433,50,0,0,0,27,550
15,Non-temporal write,2,400001c0,0,789,0,0,648,100,0,0,0,1,789
17,Non-temporal write,2,40000200,0,814,0,0,673,100,0,0,0,1,814
19,Non-temporal write,2,40000240,0,839,0,0,698,100,0,0,0,1,839
21,Non-temporal write,2,40000280,0,864,0,0,723,100,0,0,0,1,864
38,Non-temporal read,1,4c0,264,889,0,0,508,50,0,0,0,27,625
23,Non-temporal write,2,400002c0,0,914,0,0,773,100,0,0,0,1,914
25,Non-temporal write,2,40000300,0,939,0,0,798,100,0,0,0,1,939
27,Non-temporal write,2,40000340,0,964,0,0,823,100,0,0,0,1,964
29,Non-temporal write,2,40000380,0,989,0,0,848,100,0,0,0,1,989
31,Non-temporal write,2,400003c0,0,1014,0,0,873,100,0,0,0,1,1014
40,Non-temporal read,1,0,289,1039,0,0,633,50,0,0,0,27,750
33,Non-temporal write,2,40000400,139,1064,0,0,784,100,0,0,0,1,925
35,Non-temporal write,2,40000440,189,1089,0,0,759,100,0,0,0,1,900
37,Non-temporal write,2,40000480,239,1114,0,0,734,100,0,0,0,1,875
39,Non-temporal write,2,400004c0,289,1139,0,0,709,100,0,0,0,1,850
