id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal write,1,100000000,0,91,0,0,0,50,0,0,0,1,91
4,Non-temporal write,1,100000040,0,116,0,0,25,50,0,0,0,1,116
8,Non-temporal write,1,100000080,0,141,0,0,50,50,0,0,0,1,141
12,Non-temporal write,1,1000000c0,0,166,0,0,75,50,0,0,0,1,166
16,Non-temporal write,1,100000100,0,191,0,0,100,50,0,0,0,1,191
20,Non-temporal write,1,100000140,0,216,0,0,125,50,0,0,0,1,216
24,Non-temporal write,1,100000180,0,241,0,0,150,50,0,0,0,1,241
28,Non-temporal write,1,1000001c0,0,266,0,0,175,50,0,0,0,1,266
32,Non-temporal write,1,100000200,0,291,0,0,200,50,0,0,0,1,291
36,Non-temporal write,1,100000240,0,316,0,0,225,50,0,0,0,1,316
40,Non-temporal write,1,100000280,0,341,0,0,250,50,0,0,0,1,341
44,Non-temporal write,1,1000002c0,0,366,0,0,275,50,0,0,0,1,366
48,Non-temporal write,1,100000300,0,391,0,0,300,50,0,0,0,1,391
52,Non-temporal write,1,100000340,0,416,0,0,325,50,0,0,0,1,416
56,Non-temporal write,1,100000380,0,441,0,0,350,50,0,0,0,1,441
1,Non-temporal write,2,300000000,0,466,0,0,375,50,0,0,0,1,466
5,Non-temporal write,2,300000040,0,491,0,0,400,50,0,0,0,1,491
9,Non-temporal write,2,300000080,0,516,0,0,425,50,0,0,0,1,516
13,Non-temporal write,2,3000000c0,0,541,0,0,450,50,0,0,0,1,541
17,Non-temporal write,2,300000100,0,566,0,0,475,50,0,0,0,1,566
21,Non-temporal write,2,300000140,0,591,0,0,500,50,0,0,0,1,591
25,Non-temporal write,2,300000180,0,616,0,0,525,50,0,0,0,1,616
29,Non-temporal write,2,3000001c0,0,641,0,0,550,50,0,0,0,1,641
33,Non-temporal write,2,300000200,0,666,0,0,575,50,0,0,0,1,666
37,Non-temporal write,2,300000240,0,691,0,0,600,50,0,0,0,1,691
41,Non-temporal write,2,300000280,0,716,0,0,625,50,0,0,0,1,716
45,Non-temporal write,2,3000002c0,0,741,0,0,650,50,0,0,0,1,741
49,Non-temporal write,2,300000300,0,766,0,0,675,50,0,0,0,1,766
53,Non-temporal write,2,300000340,0,791,0,0,700,50,0,0,0,1,791
57,Non-temporal write,2,300000380,0,816,0,0,725,50,0,0,0,1,816
60,Non-temporal write,1,1000003c0,0,841,0,0,750,50,0,0,0,1,841
2,Non-temporal read,3,0,0,866,0,0,267,50,0,0,0,49,866
6,Non-temporal read,3,40,0,891,0,0,309,50,0,0,0,32,891
10,Non-temporal read,3,80,0,916,0,0,339,50,0,0,0,27,916
14,Non-temporal read,3,c0,0,941,0,0,364,50,0,0,0,27,941
18,Non-temporal read,3,100,0,966,0,0,389,50,0,0,0,27,966
22,Non-temporal read,3,140,0,991,0,0,414,50,0,0,0,27,991
26,Non-temporal read,3,180,0,1016,0,0,439,50,0,0,0,27,1016
30,Non-temporal read,3,1c0,0,1041,0,0,464,50,0,0,0,27,1041
34,Non-temporal read,3,200,0,1066,0,0,489,50,0,0,0,27,1066
38,Non-temporal read,3,240,0,1091,0,0,514,50,0,0,0,27,1091
42,Non-temporal read,3,280,0,1116,0,0,539,50,0,0,0,27,1116
46,Non-temporal read,3,2c0,0,1141,0,0,564,50,0,0,0,27,1141
50,Non-temporal read,3,300,0,1166,0,0,589,50,0,0,0,27,1166
54,Non-temporal read,3,340,0,1191,0,0,614,50,0,0,0,27,1191
61,Non-temporal write,2,3000003c0,0,1216,0,0,1125,50,0,0,0,1,1216
3,Non-temporal read,4,200000000,0,1241,0,0,642,50,0,0,0,49,1241
7,Non-temporal read,4,200000040,0,1266,0,0,684,50,0,0,0,32,1266
11,Non-temporal read,4,200000080,0,1291,0,0,714,50,0,0,0,27,1291
15,Non-temporal read,4,2000000c0,0,1316,0,0,739,50,0,0,0,27,1316
19,Non-temporal read,4,200000100,0,1341,0,0,764,50,0,0,0,27,1341
23,Non-temporal read,4,200000140,0,1366,0,0,789,50,0,0,0,27,1366
27,Non-temporal read,4,200000180,0,1391,0,0,814,50,0,0,0,27,1391
31,Non-temporal read,4,2000001c0,0,1416,0,0,839,50,0,0,0,27,1416
35,Non-temporal read,4,200000200,0,1441,0,0,864,50,0,0,0,27,1441
39,Non-temporal read,4,200000240,0,1466,0,0,889,50,0,0,0,27,1466
43,Non-temporal read,4,200000280,0,1491,0,0,914,50,0,0,0,27,1491
47,Non-temporal read,4,2000002c0,0,1516,0,0,939,50,0,0,0,27,1516
51,Non-temporal read,4,200000300,0,1541,0,0,964,50,0,0,0,27,1541
55,Non-temporal read,4,200000340,0,1566,0,0,989,50,0,0,0,27,1566
58,Non-temporal read,3,380,0,1591,0,0,1014,50,0,0,0,27,1591
59,Non-temporal read,4,200000380,0,1616,0,0,1039,50,0,0,0,27,1616
62,Non-temporal read,3,3c0,0,1641,0,0,1064,50,0,0,0,27,1641
63,Non-temporal read,4,2000003c0,0,1666,0,0,1089,50,0,0,0,27,1666
64,Non-temporal write,1,100000400,0,1691,0,0,1600,50,0,0,0,1,1691
65,Non-temporal write,2,300000400,91,1716,0,0,1534,50,0,0,0,1,1625
68,Non-temporal write,1,100000440,166,1741,0,0,1484,50,0,0,0,1,1575
69,Non-temporal write,2,300000440,191,1766,0,0,1484,50,0,0,0,1,1575
66,Non-temporal read,3,400,116,1791,0,0,1095,50,0,0,3,30,1675
72,Non-temporal write,1,100000480,266,1816,0,0,1459,50,0,0,0,1,1550
67,Non-temporal read,4,200000400,141,1841,0,0,1120,50,0,0,3,30,1700
73,Non-temporal write,2,300000480,291,1866,0,0,1484,50,0,0,0,1,1575
70,Non-temporal read,3,440,216,1891,0,0,1098,50,0,0,0,27,1675
71,Non-temporal read,4,200000440,241,1916,0,0,1098,50,0,0,0,27,1675
76,Non-temporal write,1,1000004c0,366,1941,0,0,1484,50,0,0,0,1,1575
77,Non-temporal write,2,3000004c0,391,1966,0,0,1484,50,0,0,0,1,1575
74,Non-temporal read,3,480,316,1991,0,0,1098,50,0,0,0,27,1675
75,Non-temporal read,4,200000480,341,2016,0,0,1098,50,0,0,0,27,1675
80,Non-temporal write,1,100000500,466,2041,0,0,1484,50,0,0,0,1,1575
81,Non-temporal write,2,300000500,491,2066,0,0,1484,50,0,0,0,1,1575
78,Non-temporal read,3,4c0,416,2091,0,0,1098,50,0,0,0,27,1675
79,Non-temporal read,4,2000004c0,441,2116,0,0,1098,50,0,0,0,27,1675
84,Non-temporal write,1,100000540,566,2141,0,0,1484,50,0,0,0,1,1575
85,Non-temporal write,2,300000540,591,2166,0,0,1484,50,0,0,0,1,1575
82,Non-temporal read,3,500,516,2191,0,0,1098,50,0,0,0,27,1675
83,Non-temporal read,4,200000500,541,2216,0,0,1098,50,0,0,0,27,1675
88,Non-temporal write,1,100000580,666,2241,0,0,1484,50,0,0,0,1,1575
86,Non-temporal read,3,540,616,2266,0,0,1073,50,0,0,0,27,1650
89,Non-temporal write,2,300000580,691,2291,0,0,1509,50,0,0,0,1,1600
87,Non-temporal read,4,200000540,641,2316,0,0,1098,50,0,0,0,27,1675
