id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal write,1,100000000,500,591,0,0,0,50,0,0,0,1,91
1,Non-temporal write,2,300000000,1000,1091,0,0,0,50,0,0,0,1,91
2,Non-temporal write,3,500000000,1500,1591,0,0,0,50,0,0,0,1,91
3,Non-temporal write,4,700000000,2000,2091,0,0,0,50,0,0,0,1,91
4,Non-temporal read,5,0,2500,3099,0,0,0,50,0,0,0,49,599
5,Non-temporal read,6,200000000,3000,3599,0,0,0,50,0,0,0,49,599
6,Non-temporal read,7,400000000,3599,4198,0,0,0,50,0,0,0,49,599
7,Non-temporal read,8,600000000,4099,4698,0,0,0,50,0,0,0,49,599
8,Non-temporal write,1,100000040,4698,4789,0,0,0,50,0,0,0,1,91
9,Non-temporal write,2,300000040,5198,5289,0,0,0,50,0,0,0,1,91
10,Non-temporal write,3,500000040,5698,5789,0,0,0,50,0,0,0,1,91
11,Non-temporal write,4,700000040,6198,6289,0,0,0,50,0,0,0,1,91
12,Non-temporal read,5,40,6698,7297,0,0,0,50,0,0,0,49,599
13,Non-temporal read,6,200000040,7198,7797,0,0,0,50,0,0,0,49,599
14,Non-temporal read,7,400000040,7797,8396,0,0,0,50,0,0,0,49,599
15,Non-temporal read,8,600000040,8297,8896,0,0,0,50,0,0,0,49,599
16,Non-temporal write,1,100000080,8896,8987,0,0,0,50,0,0,0,1,91
17,Non-temporal write,2,300000080,9396,9487,0,0,0,50,0,0,0,1,91
18,Non-temporal write,3,500000080,9896,9987,0,0,0,50,0,0,0,1,91
19,Non-temporal write,4,700000080,10396,10487,0,0,0,50,0,0,0,1,91
20,Non-temporal read,5,80,10896,11473,0,0,0,50,0,0,0,27,577
21,Non-temporal read,6,200000080,11396,11973,0,0,0,50,0,0,0,27,577
22,Non-temporal read,7,400000080,11973,12550,0,0,0,50,0,0,0,27,577
23,Non-temporal read,8,600000080,12473,13050,0,0,0,50,0,0,0,27,577
24,Non-temporal write,1,1000000c0,13050,13141,0,0,0,50,0,0,0,1,91
25,Non-temporal write,2,3000000c0,13550,13641,0,0,0,50,0,0,0,1,91
26,Non-temporal write,3,5000000c0,14050,14141,0,0,0,50,0,0,0,1,91
27,Non-temporal write,4,7000000c0,14550,14641,0,0,0,50,0,0,0,1,91
