id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal write,1,100000000,100,191,0,0,0,50,0,0,0,1,91
1,Non-temporal write,2,300000000,200,291,0,0,0,50,0,0,0,1,91
2,Non-temporal write,3,500000000,300,391,0,0,0,50,0,0,0,1,91
3,Non-temporal write,4,700000000,400,491,0,0,0,50,0,0,0,1,91
4,Non-temporal read,5,0,500,1099,0,0,0,50,0,0,0,49,599
5,Non-temporal read,6,200000000,600,1199,0,0,0,50,0,0,0,49,599
6,Non-temporal read,7,400000000,1199,1798,0,0,0,50,0,0,0,49,599
7,Non-temporal read,8,600000000,1299,1898,0,0,0,50,0,0,0,49,599
8,Non-temporal write,1,100000040,1898,1989,0,0,0,50,0,0,0,1,91
9,Non-temporal write,2,300000040,1998,2089,0,0,0,50,0,0,0,1,91
10,Non-temporal write,3,500000040,2098,2189,0,0,0,50,0,0,0,1,91
11,Non-temporal write,4,700000040,2198,2289,0,0,0,50,0,0,0,1,91
12,Non-temporal read,5,40,2298,2875,0,0,0,50,0,0,0,27,577
13,Non-temporal read,6,200000040,2398,2975,0,0,0,50,0,0,0,27,577
14,Non-temporal read,7,400000040,2975,3552,0,0,0,50,0,0,0,27,577
15,Non-temporal read,8,600000040,3075,3652,0,0,0,50,0,0,0,27,577
16,Non-temporal write,1,100000080,3652,3743,0,0,0,50,0,0,0,1,91
17,Non-temporal write,2,300000080,3752,3843,0,0,0,50,0,0,0,1,91
18,Non-temporal write,3,500000080,3852,3943,0,0,0,50,0,0,0,1,91
19,Non-temporal write,4,700000080,3952,4043,0,0,0,50,0,0,0,1,91
20,Non-temporal read,5,80,4052,4629,0,0,0,50,0,0,0,27,577
21,Non-temporal read,6,200000080,4152,4729,0,0,0,50,0,0,0,27,577
22,Non-temporal read,7,400000080,4729,5306,0,0,0,50,0,0,0,27,577
23,Non-temporal read,8,600000080,4829,5406,0,0,0,50,0,0,0,27,577
24,Non-temporal write,1,1000000c0,5406,5497,0,0,0,50,0,0,0,1,91
25,Non-temporal write,2,3000000c0,5506,5597,0,0,0,50,0,0,0,1,91
26,Non-temporal write,3,5000000c0,5606,5697,0,0,0,50,0,0,0,1,91
27,Non-temporal write,4,7000000c0,5706,5797,0,0,0,50,0,0,0,1,91
28,Non-temporal read,5,c0,5806,6895,0,0,0,50,0,0,0,539,1089
29,Non-temporal read,6,2000000c0,5906,6920,0,0,25,50,0,0,0,439,1014
30,Non-temporal read,7,4000000c0,6995,7594,0,0,0,50,0,0,0,49,599
31,Non-temporal read,8,6000000c0,7095,7694,0,0,0,50,0,0,0,49,599
32,Non-temporal write,1,100000100,7694,7785,0,0,0,50,0,0,0,1,91
33,Non-temporal write,2,300000100,7794,7885,0,0,0,50,0,0,0,1,91
34,Non-temporal write,3,500000100,7894,7985,0,0,0,50,0,0,0,1,91
35,Non-temporal write,4,700000100,7994,8085,0,0,0,50,0,0,0,1,91
36,Non-temporal read,5,100,8094,8671,0,0,0,50,0,0,0,27,577
37,Non-temporal read,6,200000100,8194,8771,0,0,0,50,0,0,0,27,577
38,Non-temporal read,7,400000100,8771,9348,0,0,0,50,0,0,0,27,577
39,Non-temporal read,8,600000100,8871,9448,0,0,0,50,0,0,0,27,577
40,Non-temporal write,1,100000140,9448,9539,0,0,0,50,0,0,0,1,91
41,Non-temporal write,2,300000140,9548,9639,0,0,0,50,0,0,0,1,91
