id,type,memid,addr,send,arrive,bus_queuing,bus_time,switch_queuing,switch_time,snoop_evict,host_inv,dram_queuing,dram_time,total_time
0,Non-temporal write,1,100000000,0,91,0,0,0,50,0,0,0,1,91
8,Non-temporal write,1,100000040,0,116,0,0,25,50,0,0,0,1,116
16,Non-temporal write,1,100000080,0,141,0,0,50,50,0,0,0,1,141
24,Non-temporal write,1,1000000c0,0,166,0,0,75,50,0,0,0,1,166
32,Non-temporal write,1,100000100,0,191,0,0,100,50,0,0,0,1,191
40,Non-temporal write,1,100000140,0,216,0,0,125,50,0,0,0,1,216
48,Non-temporal write,1,100000180,0,241,0,0,150,50,0,0,0,1,241
1,Non-temporal write,2,300000000,0,266,0,0,175,50,0,0,0,1,266
9,Non-temporal write,2,300000040,0,291,0,0,200,50,0,0,0,1,291
17,Non-temporal write,2,300000080,0,316,0,0,225,50,0,0,0,1,316
25,Non-temporal write,2,3000000c0,0,341,0,0,250,50,0,0,0,1,341
33,Non-temporal write,2,300000100,0,366,0,0,275,50,0,0,0,1,366
41,Non-temporal write,2,300000140,0,391,0,0,300,50,0,0,0,1,391
49,Non-temporal write,2,300000180,0,416,0,0,325,50,0,0,0,1,416
56,Non-temporal write,1,1000001c0,0,441,0,0,350,50,0,0,0,1,441
2,Non-temporal write,3,500000000,0,466,0,0,375,50,0,0,0,1,466
10,Non-temporal write,3,500000040,0,491,0,0,400,50,0,0,0,1,491
18,Non-temporal write,3,500000080,0,516,0,0,425,50,0,0,0,1,516
26,Non-temporal write,3,5000000c0,0,541,0,0,450,50,0,0,0,1,541
34,Non-temporal write,3,500000100,0,566,0,0,475,50,0,0,0,1,566
42,Non-temporal write,3,500000140,0,591,0,0,500,50,0,0,0,1,591
50,Non-temporal write,3,500000180,0,616,0,0,525,50,0,0,0,1,616
57,Non-temporal write,2,3000001c0,0,641,0,0,550,50,0,0,0,1,641
3,Non-temporal write,4,700000000,0,666,0,0,575,50,0,0,0,1,666
11,Non-temporal write,4,700000040,0,691,0,0,600,50,0,0,0,1,691
19,Non-temporal write,4,700000080,0,716,0,0,625,50,0,0,0,1,716
27,Non-temporal write,4,7000000c0,0,741,0,0,650,50,0,0,0,1,741
35,Non-temporal write,4,700000100,0,766,0,0,675,50,0,0,0,1,766
43,Non-temporal write,4,700000140,0,791,0,0,700,50,0,0,0,1,791
51,Non-temporal write,4,700000180,0,816,0,0,725,50,0,0,0,1,816
58,Non-temporal write,3,5000001c0,0,841,0,0,750,50,0,0,0,1,841
4,Non-temporal read,5,0,0,866,0,0,267,50,0,0,0,49,866
12,Non-temporal read,5,40,0,891,0,0,309,50,0,0,0,32,891
20,Non-temporal read,5,80,0,916,0,0,339,50,0,0,0,27,916
28,Non-temporal read,5,c0,0,941,0,0,364,50,0,0,0,27,941
36,Non-temporal read,5,100,0,966,0,0,389,50,0,0,0,27,966
44,Non-temporal read,5,140,0,991,0,0,414,50,0,0,0,27,991
59,Non-temporal write,4,7000001c0,0,1016,0,0,925,50,0,0,0,1,1016
5,Non-temporal read,6,200000000,0,1041,0,0,442,50,0,0,0,49,1041
13,Non-temporal read,6,200000040,0,1066,0,0,484,50,0,0,0,32,1066
21,Non-temporal read,6,200000080,0,1091,0,0,514,50,0,0,0,27,1091
29,Non-temporal read,6,2000000c0,0,1116,0,0,539,50,0,0,0,27,1116
37,Non-temporal read,6,200000100,0,1141,0,0,564,50,0,0,0,27,1141
45,Non-temporal read,6,200000140,0,1166,0,0,589,50,0,0,0,27,1166
6,Non-temporal read,7,400000000,0,1191,0,0,592,50,0,0,0,49,1191
14,Non-temporal read,7,400000040,0,1216,0,0,634,50,0,0,0,32,1216
22,Non-temporal read,7,400000080,0,1241,0,0,664,50,0,0,0,27,1241
30,Non-temporal read,7,4000000c0,0,1266,0,0,689,50,0,0,0,27,1266
38,Non-temporal read,7,400000100,0,1291,0,0,714,50,0,0,0,27,1291
46,Non-temporal read,7,400000140,0,1316,0,0,739,50,0,0,0,27,1316
52,Non-temporal read,5,180,0,1341,0,0,764,50,0,0,0,27,1341
7,Non-temporal read,8,600000000,0,1366,0,0,767,50,0,0,0,49,1366
15,Non-temporal read,8,600000040,0,1391,0,0,809,50,0,0,0,32,1391
23,Non-temporal read,8,600000080,0,1416,0,0,839,50,0,0,0,27,1416
31,Non-temporal read,8,6000000c0,0,1441,0,0,864,50,0,0,0,27,1441
39,Non-temporal read,8,600000100,0,1466,0,0,889,50,0,0,0,27,1466
47,Non-temporal read,8,600000140,0,1491,0,0,914,50,0,0,0,27,1491
53,Non-temporal read,6,200000180,0,1516,0,0,939,50,0,0,0,27,1516
54,Non-temporal read,7,400000180,0,1541,0,0,964,50,0,0,0,27,1541
55,Non-temporal read,8,600000180,0,1566,0,0,989,50,0,0,0,27,1566
60,Non-temporal read,5,1c0,0,1591,0,0,1014,50,0,0,0,27,1591
61,Non-temporal read,6,2000001c0,0,1616,0,0,1039,50,0,0,0,27,1616
62,Non-temporal read,7,4000001c0,0,1641,0,0,1064,50,0,0,0,27,1641
63,Non-temporal read,8,6000001c0,0,1666,0,0,1089,50,0,0,0,27,1666
64,Non-temporal write,1,100000200,0,1691,0,0,1600,50,0,0,0,1,1691
65,Non-temporal write,2,300000200,91,1716,0,0,1534,50,0,0,0,1,1625
66,Non-temporal write,3,500000200,116,1741,0,0,1534,50,0,0,0,1,1625
67,Non-temporal write,4,700000200,141,1766,0,0,1534,50,0,0,0,1,1625
72,Non-temporal write,1,100000240,266,1791,0,0,1434,50,0,0,0,1,1525
73,Non-temporal write,2,300000240,291,1816,0,0,1434,50,0,0,0,1,1525
74,Non-temporal write,3,500000240,316,1841,0,0,1434,50,0,0,0,1,1525
75,Non-temporal write,4,700000240,341,1866,0,0,1434,50,0,0,0,1,1525
68,Non-temporal read,5,200,166,1891,0,0,1145,50,0,0,3,30,1725
69,Non-temporal read,6,200000200,191,1916,0,0,1145,50,0,0,3,30,1725
70,Non-temporal read,7,400000200,216,1941,0,0,1148,50,0,0,0,27,1725
71,Non-temporal read,8,600000200,241,1966,0,0,1148,50,0,0,0,27,1725
80,Non-temporal write,1,100000280,466,1991,0,0,1434,50,0,0,0,1,1525
81,Non-temporal write,2,300000280,491,2016,0,0,1434,50,0,0,0,1,1525
82,Non-temporal write,3,500000280,516,2041,0,0,1434,50,0,0,0,1,1525
83,Non-temporal write,4,700000280,541,2066,0,0,1434,50,0,0,0,1,1525
76,Non-temporal read,5,240,366,2091,0,0,1148,50,0,0,0,27,1725
77,Non-temporal read,6,200000240,391,2116,0,0,1148,50,0,0,0,27,1725
78,Non-temporal read,7,400000240,416,2141,0,0,1148,50,0,0,0,27,1725
79,Non-temporal read,8,600000240,441,2166,0,0,1148,50,0,0,0,27,1725
84,Non-temporal read,5,280,566,2191,0,0,1048,50,0,0,0,27,1625
85,Non-temporal read,6,200000280,591,2216,0,0,1048,50,0,0,0,27,1625
88,Non-temporal write,1,1000002c0,666,2241,0,0,1484,50,0,0,0,1,1575
86,Non-temporal read,7,400000280,616,2266,0,0,1073,50,0,0,0,27,1650
89,Non-temporal write,2,3000002c0,691,2291,0,0,1509,50,0,0,0,1,1600
90,Non-temporal write,3,5000002c0,716,2316,0,0,1509,50,0,0,0,1,1600
91,Non-temporal write,4,7000002c0,741,2341,0,0,1509,50,0,0,0,1,1600
87,Non-temporal read,8,600000280,641,2366,0,0,1148,50,0,0,0,27,1725
92,Non-temporal read,5,2c0,766,2391,0,0,1048,50,0,0,0,27,1625
96,Non-temporal write,1,100000300,866,2416,0,0,1459,50,0,0,0,1,1550
97,Non-temporal write,2,300000300,891,2441,0,0,1459,50,0,0,0,1,1550
98,Non-temporal write,3,500000300,916,2466,0,0,1459,50,0,0,0,1,1550
99,Non-temporal write,4,700000300,941,2491,0,0,1459,50,0,0,0,1,1550
93,Non-temporal read,6,2000002c0,791,2516,0,0,1148,50,0,0,0,27,1725
94,Non-temporal read,7,4000002c0,816,2541,0,0,1148,50,0,0,0,27,1725
95,Non-temporal read,8,6000002c0,841,2566,0,0,1148,50,0,0,0,27,1725
100,Non-temporal read,5,300,966,2591,0,0,1048,50,0,0,0,27,1625
104,Non-temporal write,1,100000340,1066,2616,0,0,1459,50,0,0,0,1,1550
101,Non-temporal read,6,200000300,991,2641,0,0,1073,50,0,0,0,27,1650
105,Non-temporal write,2,300000340,1091,2666,0,0,1484,50,0,0,0,1,1575
106,Non-temporal write,3,500000340,1116,2691,0,0,1484,50,0,0,0,1,1575
107,Non-temporal write,4,700000340,1141,2716,0,0,1484,50,0,0,0,1,1575
102,Non-temporal read,7,400000300,1016,2741,0,0,1148,50,0,0,0,27,1725
103,Non-temporal read,8,600000300,1041,2766,0,0,1148,50,0,0,0,27,1725
108,Non-temporal read,5,340,1166,2791,0,0,1048,50,0,0,0,27,1625
112,Non-temporal write,1,100000380,1266,2816,0,0,1459,50,0,0,0,1,1550
113,Non-temporal write,2,300000380,1291,2841,0,0,1459,50,0,0,0,1,1550
114,Non-temporal write,3,500000380,1316,2866,0,0,1459,50,0,0,0,1,1550
109,Non-temporal read,6,200000340,1191,2891,0,0,1123,50,0,0,0,27,1700
115,Non-temporal write,4,700000380,1341,2916,0,0,1484,50,0,0,0,1,1575
110,Non-temporal read,7,400000340,1216,2941,0,0,1148,50,0,0,0,27,1725
111,Non-temporal read,8,600000340,1241,2966,0,0,1148,50,0,0,0,27,1725
116,Non-temporal read,5,380,1366,2991,0,0,1048,50,0,0,0,27,1625
117,Non-temporal read,6,200000380,1391,3016,0,0,1048,50,0,0,0,27,1625
120,Non-temporal write,1,1000003c0,1466,3041,0,0,1484,50,0,0,0,1,1575
121,Non-temporal write,2,3000003c0,1491,3066,0,0,1484,50,0,0,0,1,1575
122,Non-temporal write,3,5000003c0,1516,3091,0,0,1484,50,0,0,0,1,1575
123,Non-temporal write,4,7000003c0,1541,3116,0,0,1484,50,0,0,0,1,1575
118,Non-temporal read,7,400000380,1416,3141,0,0,1148,50,0,0,0,27,1725
119,Non-temporal read,8,600000380,1441,3166,0,0,1148,50,0,0,0,27,1725
124,Non-temporal read,5,3c0,1566,3191,0,0,1048,50,0,0,0,27,1625
128,Non-temporal write,1,100000400,1666,3216,0,0,1459,50,0,0,0,1,1550
125,Non-temporal read,6,2000003c0,1591,3241,0,0,1073,50,0,0,0,27,1650
129,Non-temporal write,2,300000400,1691,3266,0,0,1484,50,0,0,0,1,1575
130,Non-temporal write,3,500000400,1716,3291,0,0,1484,50,0,0,0,1,1575
131,Non-temporal write,4,700000400,1741,3316,0,0,1484,50,0,0,0,1,1575
126,Non-temporal read,7,4000003c0,1616,3341,0,0,1148,50,0,0,0,27,1725
127,Non-temporal read,8,6000003c0,1641,3366,0,0,1148,50,0,0,0,27,1725
